epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
101,3332.07,0.72891,0.40128,0.95354,0.96502,0.96154,0.98107,0.80199,0.74239,0.35796,0.95962,0.000210585,0.000210585,0.000210585
102,3365.24,0.72087,0.39706,0.94864,0.97033,0.95773,0.98345,0.80485,0.74548,0.35826,0.96324,0.000208521,0.000208521,0.000208521
103,3398.5,0.71798,0.39746,0.94767,0.95991,0.96527,0.97881,0.79795,0.74418,0.36094,0.96432,0.000206457,0.000206457,0.000206457
104,3431.6,0.71417,0.39456,0.94593,0.95777,0.96418,0.97942,0.8005,0.7424,0.35786,0.9638,0.000204393,0.000204393,0.000204393
105,3464.39,0.71131,0.38828,0.9443,0.96064,0.96115,0.98055,0.80184,0.74044,0.35865,0.96772,0.000202328,0.000202328,0.000202328
106,3497.2,0.71332,0.38922,0.95262,0.96442,0.96311,0.98171,0.80305,0.74347,0.35996,0.96864,0.000200264,0.000200264,0.000200264
107,3530.01,0.70944,0.38818,0.94828,0.96365,0.96003,0.98336,0.80652,0.73834,0.35149,0.96766,0.0001982,0.0001982,0.0001982
108,3562.9,0.70898,0.38268,0.94555,0.96623,0.96511,0.98265,0.80349,0.74236,0.35605,0.96403,0.000196136,0.000196136,0.000196136
109,3595.71,0.70897,0.38114,0.94401,0.96593,0.96695,0.98477,0.80426,0.74637,0.34878,0.96819,0.000194072,0.000194072,0.000194072
110,3628.45,0.70158,0.38225,0.94095,0.9648,0.96492,0.98256,0.80377,0.73842,0.35312,0.96306,0.000192008,0.000192008,0.000192008
111,3661.32,0.70131,0.38079,0.93825,0.97224,0.96066,0.98315,0.80327,0.73952,0.35306,0.96248,0.000189943,0.000189943,0.000189943
112,3694.15,0.70073,0.38045,0.9415,0.97256,0.96476,0.98321,0.80324,0.74114,0.34886,0.96597,0.000187879,0.000187879,0.000187879
113,3727.45,0.70246,0.37979,0.94088,0.96192,0.9654,0.97888,0.79953,0.74805,0.35779,0.96702,0.000185815,0.000185815,0.000185815
114,3760.46,0.70334,0.38569,0.93969,0.96588,0.96597,0.97581,0.80097,0.73742,0.35713,0.95881,0.000183751,0.000183751,0.000183751
115,3793.48,0.69927,0.37832,0.9409,0.97347,0.95839,0.98,0.80063,0.73768,0.35346,0.95797,0.000181687,0.000181687,0.000181687
116,3826.4,0.69644,0.37764,0.93544,0.96924,0.96632,0.97858,0.80161,0.73683,0.34862,0.96014,0.000179623,0.000179623,0.000179623
117,3859.19,0.69571,0.37501,0.93721,0.96921,0.96479,0.98158,0.80572,0.73515,0.34524,0.95969,0.000177559,0.000177559,0.000177559
118,3892.06,0.69266,0.37636,0.93779,0.96979,0.96199,0.98038,0.80298,0.73558,0.34611,0.96368,0.000175494,0.000175494,0.000175494
119,3925.58,0.6883,0.3716,0.93726,0.96888,0.96398,0.97939,0.80444,0.73501,0.34855,0.96433,0.00017343,0.00017343,0.00017343
120,3958.52,0.69763,0.3782,0.93945,0.96776,0.96583,0.97791,0.8032,0.73472,0.345,0.96019,0.000171366,0.000171366,0.000171366
121,3991.33,0.69683,0.37749,0.93967,0.97339,0.96426,0.98079,0.80506,0.73564,0.34293,0.96211,0.000169302,0.000169302,0.000169302
122,4024.12,0.68332,0.37039,0.93354,0.97462,0.96343,0.98261,0.80538,0.73364,0.34415,0.96507,0.000167238,0.000167238,0.000167238
123,4057.06,0.68964,0.3706,0.93295,0.96499,0.97049,0.98046,0.80521,0.73702,0.34313,0.95989,0.000165174,0.000165174,0.000165174
124,4090.21,0.68876,0.36996,0.93398,0.96849,0.96414,0.97732,0.80112,0.73467,0.34876,0.95946,0.00016311,0.00016311,0.00016311
125,4123.26,0.68208,0.36958,0.9335,0.97034,0.96921,0.98042,0.80253,0.73475,0.34299,0.96075,0.000161045,0.000161045,0.000161045
126,4156.21,0.68038,0.36579,0.93076,0.96818,0.96936,0.9771,0.80433,0.73088,0.34414,0.95651,0.000158981,0.000158981,0.000158981
127,4189.18,0.6885,0.36821,0.93351,0.96607,0.96805,0.98056,0.80324,0.73376,0.3416,0.95904,0.000156917,0.000156917,0.000156917
128,4221.93,0.68221,0.36381,0.93362,0.96917,0.96788,0.97872,0.80198,0.73456,0.34508,0.95765,0.000154853,0.000154853,0.000154853
129,4254.73,0.68354,0.36473,0.93166,0.9689,0.97231,0.98207,0.80561,0.7339,0.34567,0.95358,0.000152789,0.000152789,0.000152789
130,4287.55,0.67635,0.36599,0.93181,0.96889,0.96675,0.98319,0.80683,0.73171,0.3424,0.95932,0.000150725,0.000150725,0.000150725
131,4320.37,0.68007,0.36446,0.93392,0.97023,0.96845,0.98368,0.80983,0.72954,0.34323,0.95759,0.00014866,0.00014866,0.00014866
132,4353.15,0.67856,0.36328,0.93755,0.96837,0.97006,0.98053,0.80463,0.73136,0.34331,0.95617,0.000146596,0.000146596,0.000146596
133,4386.06,0.68061,0.36281,0.93362,0.9685,0.96675,0.9795,0.80319,0.7373,0.34459,0.96085,0.000144532,0.000144532,0.000144532
134,4418.93,0.66977,0.35851,0.93037,0.96979,0.96905,0.98001,0.80503,0.73441,0.338,0.96109,0.000142468,0.000142468,0.000142468
135,4452.13,0.68206,0.3626,0.93047,0.96767,0.96874,0.98157,0.80808,0.73401,0.33828,0.95934,0.000140404,0.000140404,0.000140404
136,4484.96,0.6688,0.36195,0.93249,0.96805,0.96892,0.97813,0.80385,0.73287,0.34171,0.96017,0.00013834,0.00013834,0.00013834
137,4517.98,0.66955,0.35252,0.92526,0.96541,0.96565,0.97684,0.80402,0.73285,0.34539,0.9587,0.000136276,0.000136276,0.000136276
138,4550.8,0.66829,0.35778,0.92768,0.96552,0.97175,0.97792,0.80548,0.73091,0.33919,0.95769,0.000134211,0.000134211,0.000134211
139,4583.57,0.66744,0.35294,0.93155,0.96722,0.97114,0.98387,0.80983,0.73179,0.33574,0.96041,0.000132147,0.000132147,0.000132147
140,4616.43,0.66162,0.35695,0.92861,0.96381,0.97352,0.97944,0.80583,0.73048,0.34177,0.96347,0.000130083,0.000130083,0.000130083
141,4649.23,0.66145,0.35478,0.92395,0.96979,0.9707,0.98144,0.8086,0.73016,0.33803,0.95982,0.000128019,0.000128019,0.000128019
142,4682.06,0.66353,0.3539,0.92793,0.96869,0.97036,0.98142,0.8084,0.72802,0.33742,0.95938,0.000125955,0.000125955,0.000125955
143,4714.9,0.6622,0.35094,0.92745,0.97226,0.96423,0.98136,0.80891,0.73393,0.33778,0.95973,0.000123891,0.000123891,0.000123891
144,4747.63,0.65969,0.3506,0.92737,0.97043,0.96929,0.98283,0.80926,0.73293,0.33347,0.96223,0.000121827,0.000121827,0.000121827
145,4780.57,0.65942,0.34668,0.9244,0.97337,0.96895,0.97973,0.80654,0.73187,0.3357,0.95903,0.000119762,0.000119762,0.000119762
146,4813.93,0.65506,0.34853,0.92213,0.96742,0.97197,0.97657,0.80257,0.73013,0.34131,0.95921,0.000117698,0.000117698,0.000117698
147,4846.76,0.65571,0.34641,0.92763,0.97077,0.97135,0.98151,0.80944,0.72717,0.33311,0.9575,0.000115634,0.000115634,0.000115634
148,4879.98,0.65805,0.34975,0.92765,0.96987,0.96781,0.9813,0.80712,0.72893,0.33486,0.96162,0.00011357,0.00011357,0.00011357
149,4912.76,0.64729,0.34646,0.92388,0.96857,0.97012,0.9812,0.80866,0.72937,0.33407,0.96008,0.000111506,0.000111506,0.000111506
150,4945.65,0.65224,0.34017,0.9242,0.96441,0.97123,0.98157,0.80723,0.73223,0.33558,0.96213,0.000109442,0.000109442,0.000109442
151,4978.4,0.65184,0.34328,0.92213,0.97209,0.9678,0.98398,0.81047,0.73317,0.33158,0.96285,0.000107378,0.000107378,0.000107378
152,5011.33,0.65549,0.34614,0.92184,0.97363,0.96715,0.98368,0.80817,0.73513,0.3322,0.96255,0.000105313,0.000105313,0.000105313
153,5044.63,0.64878,0.33969,0.92132,0.97624,0.96694,0.98344,0.80858,0.73602,0.33277,0.96166,0.000103249,0.000103249,0.000103249
154,5077.42,0.64998,0.34487,0.92432,0.9657,0.97376,0.98374,0.80985,0.73299,0.33252,0.961,0.000101185,0.000101185,0.000101185
155,5110.24,0.64352,0.33883,0.91492,0.97134,0.96251,0.9799,0.80769,0.72962,0.33461,0.95799,9.91209e-05,9.91209e-05,9.91209e-05
156,5143.04,0.64365,0.33924,0.9183,0.97154,0.96676,0.97881,0.80577,0.73201,0.33248,0.96017,9.70567e-05,9.70567e-05,9.70567e-05
157,5176.22,0.64153,0.3397,0.92031,0.96643,0.97436,0.9797,0.8065,0.73076,0.33147,0.95835,9.49926e-05,9.49926e-05,9.49926e-05
158,5209.11,0.63687,0.33609,0.9165,0.9682,0.96897,0.97843,0.80697,0.73264,0.33338,0.95963,9.29284e-05,9.29284e-05,9.29284e-05
159,5242.06,0.63687,0.33425,0.9177,0.96893,0.9698,0.97889,0.80649,0.73282,0.33264,0.95919,9.08643e-05,9.08643e-05,9.08643e-05
160,5274.87,0.63867,0.33647,0.91762,0.97244,0.96683,0.98304,0.80878,0.73221,0.33004,0.95928,8.88001e-05,8.88001e-05,8.88001e-05
161,5307.65,0.63687,0.3332,0.91479,0.97063,0.97259,0.98471,0.81035,0.73395,0.32485,0.95878,8.6736e-05,8.6736e-05,8.6736e-05
162,5340.45,0.63808,0.33417,0.91692,0.97221,0.97011,0.98316,0.80909,0.73299,0.32658,0.95988,8.46718e-05,8.46718e-05,8.46718e-05
163,5373.41,0.63172,0.33072,0.91496,0.97125,0.97208,0.98282,0.81078,0.73417,0.32757,0.96114,8.26077e-05,8.26077e-05,8.26077e-05
164,5406.23,0.63602,0.33168,0.91625,0.97495,0.96654,0.98483,0.8132,0.73312,0.32499,0.95997,8.05436e-05,8.05436e-05,8.05436e-05
165,5439.18,0.6334,0.33161,0.91236,0.97416,0.96698,0.9847,0.81329,0.72966,0.32448,0.95731,7.84794e-05,7.84794e-05,7.84794e-05
166,5471.95,0.63316,0.32951,0.91445,0.97254,0.96918,0.98362,0.81236,0.73312,0.32583,0.95898,7.64153e-05,7.64153e-05,7.64153e-05
167,5504.88,0.62891,0.32992,0.9188,0.97195,0.96962,0.98224,0.8099,0.73342,0.32717,0.96174,7.43511e-05,7.43511e-05,7.43511e-05
168,5538.31,0.62679,0.3307,0.91193,0.96912,0.97498,0.98125,0.80925,0.73142,0.32556,0.95906,7.2287e-05,7.2287e-05,7.2287e-05
169,5571.12,0.62605,0.32436,0.90917,0.97136,0.97307,0.98239,0.81048,0.7314,0.32627,0.95913,7.02228e-05,7.02228e-05,7.02228e-05
170,5604.36,0.63274,0.33295,0.91465,0.97544,0.96764,0.98175,0.81037,0.73096,0.32696,0.95906,6.81587e-05,6.81587e-05,6.81587e-05
171,5637.18,0.6257,0.32728,0.91329,0.96996,0.9716,0.98186,0.81007,0.73174,0.32809,0.95987,6.60945e-05,6.60945e-05,6.60945e-05
172,5670.07,0.62383,0.32652,0.91086,0.97107,0.96993,0.98164,0.81051,0.73093,0.32673,0.95879,6.40304e-05,6.40304e-05,6.40304e-05
173,5702.85,0.62809,0.32782,0.91281,0.96833,0.97479,0.98011,0.8097,0.7297,0.32541,0.95815,6.19662e-05,6.19662e-05,6.19662e-05
174,5735.7,0.61915,0.32403,0.91246,0.97265,0.96881,0.97939,0.80839,0.73184,0.32863,0.95958,5.99021e-05,5.99021e-05,5.99021e-05
175,5768.67,0.62544,0.3234,0.91447,0.96874,0.97302,0.9794,0.80754,0.73179,0.32934,0.96014,5.78379e-05,5.78379e-05,5.78379e-05
176,5801.41,0.61968,0.32146,0.90876,0.97015,0.96927,0.97932,0.80831,0.73058,0.32913,0.9603,5.57738e-05,5.57738e-05,5.57738e-05
177,5834.18,0.61866,0.32408,0.91382,0.96975,0.97255,0.98041,0.8086,0.73146,0.32748,0.96148,5.37096e-05,5.37096e-05,5.37096e-05
178,5867.2,0.62064,0.32108,0.90828,0.9699,0.97298,0.98098,0.80987,0.73122,0.32622,0.96059,5.16454e-05,5.16454e-05,5.16454e-05
179,5900.8,0.60941,0.32005,0.90565,0.97021,0.97155,0.98046,0.80995,0.7313,0.32626,0.96034,4.95813e-05,4.95813e-05,4.95813e-05
180,5933.65,0.61721,0.32085,0.90587,0.97021,0.97173,0.98171,0.80992,0.73219,0.32484,0.95902,4.75171e-05,4.75171e-05,4.75171e-05
181,5966.75,0.61253,0.321,0.9105,0.97294,0.96822,0.98152,0.81023,0.73252,0.32551,0.96079,4.5453e-05,4.5453e-05,4.5453e-05
