epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,965.521,0.83097,0.55625,0.97354,0.95003,0.93347,0.96719,0.77223,0.78217,0.43955,0.95225,0.00033237,0.00033237,0.00033237
43,988.126,0.82613,0.5444,0.96867,0.94649,0.9454,0.972,0.77155,0.80004,0.43076,0.956,0.000330306,0.000330306,0.000330306
44,1011.08,0.8291,0.53621,0.97331,0.94915,0.94466,0.97518,0.77968,0.78023,0.42584,0.9503,0.000328242,0.000328242,0.000328242
45,1033.87,0.81954,0.53498,0.97034,0.95,0.93629,0.97467,0.77421,0.79192,0.42386,0.96066,0.000326177,0.000326177,0.000326177
46,1056.34,0.82379,0.52959,0.97175,0.94837,0.94938,0.97852,0.78382,0.77645,0.41805,0.94767,0.000324113,0.000324113,0.000324113
47,1078.91,0.82127,0.5211,0.9697,0.94365,0.94342,0.97545,0.7787,0.78369,0.42244,0.95523,0.000322049,0.000322049,0.000322049
48,1101.56,0.80884,0.5099,0.96717,0.95947,0.9351,0.97716,0.78127,0.77821,0.41311,0.95112,0.000319985,0.000319985,0.000319985
49,1124.21,0.81548,0.52257,0.96929,0.94954,0.93696,0.9747,0.77811,0.78003,0.42329,0.95444,0.000317921,0.000317921,0.000317921
50,1147.12,0.8045,0.51656,0.96807,0.9596,0.94268,0.97448,0.77968,0.77966,0.42314,0.95519,0.000315857,0.000315857,0.000315857
51,1169.77,0.81082,0.5273,0.97026,0.94189,0.94946,0.97528,0.78105,0.77826,0.41543,0.95385,0.000313792,0.000313792,0.000313792
52,1192.18,0.81038,0.51199,0.96797,0.95862,0.94588,0.9775,0.77951,0.77958,0.41572,0.95329,0.000311728,0.000311728,0.000311728
53,1215.04,0.79928,0.50099,0.96165,0.96397,0.94919,0.98143,0.78355,0.77489,0.40353,0.95568,0.000309664,0.000309664,0.000309664
54,1237.65,0.80395,0.49781,0.96332,0.95049,0.95027,0.97777,0.78206,0.77475,0.40266,0.9563,0.0003076,0.0003076,0.0003076
55,1260.18,0.80662,0.50104,0.96549,0.96295,0.95264,0.9813,0.78943,0.76891,0.39649,0.95103,0.000305536,0.000305536,0.000305536
56,1282.85,0.79727,0.49376,0.96213,0.96456,0.94005,0.9793,0.78183,0.77511,0.40261,0.95106,0.000303472,0.000303472,0.000303472
57,1305.75,0.79876,0.49634,0.96198,0.94763,0.94443,0.96849,0.77795,0.76506,0.41287,0.94815,0.000301408,0.000301408,0.000301408
58,1328.52,0.80151,0.49308,0.96619,0.96338,0.9452,0.9788,0.77815,0.78143,0.39957,0.95661,0.000299343,0.000299343,0.000299343
59,1351.33,0.79819,0.48946,0.9604,0.95583,0.9389,0.97622,0.77787,0.77993,0.40789,0.9592,0.000297279,0.000297279,0.000297279
60,1374.62,0.79996,0.49444,0.96263,0.95656,0.9473,0.97312,0.78278,0.77139,0.40083,0.94877,0.000295215,0.000295215,0.000295215
61,1397.73,0.79619,0.49315,0.96419,0.9557,0.95379,0.97913,0.78371,0.77112,0.39285,0.95357,0.000293151,0.000293151,0.000293151
62,1420.89,0.78817,0.48868,0.96464,0.96772,0.94378,0.98004,0.78573,0.76796,0.39349,0.95012,0.000291087,0.000291087,0.000291087
63,1443.83,0.79011,0.48596,0.95651,0.9586,0.94724,0.97889,0.78973,0.76706,0.39585,0.94934,0.000289023,0.000289023,0.000289023
64,1466.83,0.78737,0.47168,0.96159,0.96278,0.95353,0.97924,0.7802,0.77964,0.39686,0.9591,0.000286959,0.000286959,0.000286959
65,1489.18,0.77797,0.47035,0.95343,0.95635,0.94773,0.97543,0.78713,0.76522,0.39858,0.95049,0.000284894,0.000284894,0.000284894
66,1511.76,0.78986,0.47711,0.96091,0.94892,0.95447,0.97378,0.77792,0.77793,0.40902,0.95632,0.00028283,0.00028283,0.00028283
67,1534.75,0.77419,0.46183,0.95289,0.96692,0.94231,0.98065,0.7881,0.77014,0.3913,0.95108,0.000280766,0.000280766,0.000280766
68,1557.42,0.78592,0.48016,0.96025,0.95959,0.94246,0.97775,0.78821,0.76368,0.39657,0.95147,0.000278702,0.000278702,0.000278702
69,1580.59,0.77702,0.4622,0.95679,0.95898,0.94203,0.97699,0.78247,0.76899,0.3996,0.95539,0.000276638,0.000276638,0.000276638
70,1603.23,0.77668,0.47297,0.95858,0.94579,0.95615,0.97872,0.78075,0.78125,0.39537,0.9593,0.000274574,0.000274574,0.000274574
71,1625.88,0.77686,0.46383,0.95436,0.96188,0.94612,0.97888,0.79013,0.76479,0.38948,0.94781,0.000272509,0.000272509,0.000272509
72,1648.74,0.77398,0.46138,0.94803,0.9548,0.95251,0.97935,0.79249,0.7598,0.38754,0.94499,0.000270445,0.000270445,0.000270445
73,1671.73,0.76836,0.45942,0.95266,0.96241,0.95059,0.98027,0.7889,0.76764,0.38509,0.95307,0.000268381,0.000268381,0.000268381
74,1694.59,0.77381,0.45784,0.94875,0.96204,0.9497,0.98096,0.79176,0.76251,0.3816,0.94632,0.000266317,0.000266317,0.000266317
75,1717.31,0.76917,0.45201,0.95092,0.96246,0.95015,0.97956,0.7895,0.76353,0.38505,0.95169,0.000264253,0.000264253,0.000264253
76,1740.1,0.76397,0.44834,0.95094,0.96639,0.93694,0.98117,0.78404,0.76978,0.39025,0.95523,0.000262189,0.000262189,0.000262189
77,1763.29,0.76868,0.44903,0.94744,0.96589,0.9479,0.97916,0.78978,0.76109,0.38393,0.94929,0.000260125,0.000260125,0.000260125
78,1786.53,0.76254,0.44679,0.95019,0.96465,0.9552,0.98339,0.79668,0.7609,0.37548,0.94793,0.00025806,0.00025806,0.00025806
79,1809.73,0.762,0.44762,0.94696,0.96088,0.9514,0.98109,0.79128,0.76494,0.37706,0.95131,0.000255996,0.000255996,0.000255996
80,1832.64,0.76364,0.44965,0.95007,0.96852,0.94885,0.98136,0.78711,0.76842,0.37722,0.95423,0.000253932,0.000253932,0.000253932
81,1855.83,0.76383,0.44781,0.94625,0.97401,0.94881,0.98198,0.79161,0.76825,0.37267,0.95393,0.000251868,0.000251868,0.000251868
82,1878.75,0.75419,0.44021,0.93963,0.96843,0.9506,0.98202,0.79044,0.76776,0.37965,0.95213,0.000249804,0.000249804,0.000249804
83,1901.55,0.76344,0.44574,0.95209,0.95969,0.95396,0.98043,0.79262,0.76237,0.37833,0.94881,0.00024774,0.00024774,0.00024774
84,1924.7,0.75391,0.43505,0.94382,0.97027,0.95592,0.98193,0.7907,0.76819,0.37586,0.95199,0.000245676,0.000245676,0.000245676
85,1947.5,0.7523,0.44007,0.94449,0.95945,0.95896,0.97718,0.78928,0.76097,0.37849,0.94929,0.000243611,0.000243611,0.000243611
86,1970.62,0.75462,0.43315,0.9483,0.9656,0.95221,0.9813,0.79398,0.75959,0.37425,0.94802,0.000241547,0.000241547,0.000241547
87,1993.28,0.7434,0.42929,0.94579,0.96889,0.95535,0.98252,0.79371,0.7625,0.36662,0.94917,0.000239483,0.000239483,0.000239483
88,2015.95,0.74816,0.4326,0.94393,0.9581,0.95972,0.98158,0.79229,0.76284,0.37254,0.94918,0.000237419,0.000237419,0.000237419
89,2038.51,0.75171,0.43186,0.94448,0.95365,0.96548,0.97969,0.79265,0.75997,0.36741,0.94941,0.000235355,0.000235355,0.000235355
90,2060.92,0.74408,0.42772,0.94318,0.95792,0.96815,0.98012,0.79115,0.75806,0.36539,0.94916,0.000233291,0.000233291,0.000233291
91,2083.57,0.73972,0.42685,0.94176,0.96816,0.9517,0.98169,0.79246,0.76271,0.36852,0.9516,0.000231226,0.000231226,0.000231226
92,2106.44,0.74361,0.43111,0.93849,0.96787,0.95389,0.98226,0.79343,0.76492,0.36581,0.95283,0.000229162,0.000229162,0.000229162
93,2129.3,0.7403,0.42717,0.94017,0.96197,0.9621,0.9845,0.79947,0.75618,0.36054,0.94805,0.000227098,0.000227098,0.000227098
94,2151.91,0.74287,0.42582,0.94272,0.97041,0.9569,0.98337,0.79684,0.75869,0.35989,0.94934,0.000225034,0.000225034,0.000225034
95,2174.66,0.7354,0.42152,0.93948,0.97231,0.95536,0.98518,0.80005,0.75584,0.35768,0.94732,0.00022297,0.00022297,0.00022297
96,2197.39,0.74134,0.42914,0.942,0.96868,0.96356,0.98354,0.79616,0.75746,0.35984,0.94937,0.000220906,0.000220906,0.000220906
97,2219.95,0.73483,0.4229,0.94075,0.96539,0.95283,0.98229,0.79882,0.75511,0.36924,0.94728,0.000218842,0.000218842,0.000218842
98,2242.53,0.73332,0.42094,0.94102,0.97062,0.95948,0.98332,0.7988,0.75529,0.36112,0.94977,0.000216777,0.000216777,0.000216777
99,2265.1,0.73419,0.42054,0.94112,0.969,0.9569,0.98279,0.79583,0.75744,0.36233,0.94739,0.000214713,0.000214713,0.000214713
100,2287.66,0.72726,0.41645,0.93676,0.96066,0.96253,0.98151,0.79703,0.75949,0.36392,0.94727,0.000212649,0.000212649,0.000212649
101,2310.55,0.73989,0.42407,0.94258,0.96673,0.95948,0.9798,0.79438,0.75466,0.35731,0.94834,0.000210585,0.000210585,0.000210585
102,2333.46,0.73268,0.41706,0.93845,0.96172,0.96589,0.98298,0.79632,0.75728,0.35858,0.94835,0.000208521,0.000208521,0.000208521
103,2356.13,0.72944,0.41621,0.93766,0.96825,0.95506,0.98016,0.79523,0.75101,0.36106,0.94833,0.000206457,0.000206457,0.000206457
104,2378.92,0.72479,0.41079,0.93555,0.95724,0.96252,0.97856,0.79506,0.75123,0.36536,0.94761,0.000204393,0.000204393,0.000204393
105,2401.36,0.72029,0.40513,0.93149,0.96895,0.96072,0.98326,0.79852,0.7524,0.35972,0.9452,0.000202328,0.000202328,0.000202328
106,2423.95,0.72754,0.40946,0.94028,0.97234,0.95237,0.9805,0.79425,0.75756,0.36239,0.94825,0.000200264,0.000200264,0.000200264
107,2446.97,0.71915,0.40721,0.9348,0.96941,0.95795,0.98179,0.79698,0.7536,0.36157,0.94731,0.0001982,0.0001982,0.0001982
108,2469.71,0.72163,0.40291,0.93347,0.96698,0.96328,0.98049,0.79442,0.75666,0.36299,0.94875,0.000196136,0.000196136,0.000196136
109,2492.57,0.71853,0.39881,0.93069,0.97418,0.95812,0.98297,0.79747,0.75654,0.35758,0.94771,0.000194072,0.000194072,0.000194072
110,2515.26,0.7177,0.40187,0.92939,0.9749,0.95636,0.98243,0.79812,0.7487,0.35214,0.94626,0.000192008,0.000192008,0.000192008
111,2538.05,0.71684,0.40238,0.92921,0.97546,0.959,0.98376,0.79973,0.75112,0.35112,0.94636,0.000189943,0.000189943,0.000189943
112,2560.54,0.71917,0.40432,0.93313,0.97717,0.95819,0.98321,0.79582,0.75384,0.3529,0.94955,0.000187879,0.000187879,0.000187879
113,2583.58,0.71709,0.40043,0.9326,0.97525,0.95949,0.98204,0.79858,0.75123,0.35202,0.94655,0.000185815,0.000185815,0.000185815
114,2606.25,0.71787,0.4039,0.93303,0.97818,0.95359,0.98286,0.79973,0.75276,0.3513,0.94603,0.000183751,0.000183751,0.000183751
115,2628.91,0.71147,0.39935,0.93262,0.97611,0.95441,0.9809,0.79782,0.75029,0.35406,0.94519,0.000181687,0.000181687,0.000181687
116,2651.8,0.71195,0.39947,0.92707,0.96987,0.95584,0.98116,0.79359,0.7537,0.35782,0.94743,0.000179623,0.000179623,0.000179623
117,2674.71,0.71212,0.39498,0.92991,0.97364,0.95629,0.98105,0.79446,0.75236,0.35335,0.9493,0.000177559,0.000177559,0.000177559
118,2697.41,0.70723,0.39522,0.92743,0.97337,0.954,0.98363,0.79905,0.7497,0.35101,0.94535,0.000175494,0.000175494,0.000175494
119,2719.87,0.7069,0.39177,0.92689,0.97357,0.95252,0.98186,0.7993,0.75067,0.35798,0.94694,0.00017343,0.00017343,0.00017343
120,2742.8,0.7135,0.40179,0.93253,0.96465,0.95896,0.9829,0.7979,0.75022,0.3526,0.94691,0.000171366,0.000171366,0.000171366
121,2765.67,0.71093,0.3971,0.9313,0.96776,0.95954,0.98228,0.79967,0.75174,0.35293,0.9465,0.000169302,0.000169302,0.000169302
122,2788.52,0.70776,0.39143,0.92702,0.96856,0.96174,0.98392,0.79991,0.74803,0.34996,0.94305,0.000167238,0.000167238,0.000167238
